flight_id,airline,origin_airport,dest_airport,flight_date,scheduled_departure,actual_departure,scheduled_arrival,actual_arrival,departure_delay_min,arrival_delay_min,delay_cause
WN015_CMH_20223,Southwest Airlines Co.,CMH,XXX,2022-03-12,2022-03-12T02:58:00,2022-03-12T02:27:00,2022-03-12T04:58:00,2022-03-12T04:18:00,29,20,LATE_AIRCRAFT
WN016_CMH_20223,Southwest Airlines Co.,CMH,XXX,2022-03-18,2022-03-18T07:00:00,2022-03-18T07:00:00,2022-03-18T09:00:00,2022-03-18T09:00:00,-2,0,LATE_AIRCRAFT
WN017_CMH_20223,Southwest Airlines Co.,CMH,XXX,2022-03-04,2022-03-04T20:58:00,2022-03-04T20:10:00,2022-03-04T22:58:00,2022-03-04T22:18:00,12,20,NAS
WN018_CMH_20223,Southwest Airlines Co.,CMH,XXX,2022-03-02,2022-03-02T18:38:00,2022-03-02T18:43:00,2022-03-02T20:38:00,2022-03-02T20:46:00,5,8,LATE_AIRCRAFT
WN019_CMH_20223,Southwest Airlines Co.,CMH,XXX,2022-03-03,2022-03-03T10:48:00,2022-03-03T10:03:00,2022-03-03T12:48:00,2022-03-03T12:11:00,15,23,CARRIER
WN020_CMH_20223,Southwest Airlines Co.,CMH,XXX,2022-03-10,2022-03-10T02:54:00,2022-03-10T02:54:00,2022-03-10T04:54:00,2022-03-10T04:54:00,0,-2,LATE_AIRCRAFT
WN021_CMH_20223,Southwest Airlines Co.,CMH,XXX,2022-03-19,2022-03-19T17:43:00,2022-03-19T17:11:00,2022-03-19T19:43:00,2022-03-19T19:10:00,28,27,CARRIER
WN022_CMH_20223,Southwest Airlines Co.,CMH,XXX,2022-03-03,2022-03-03T14:13:00,2022-03-03T14:31:00,2022-03-03T16:13:00,2022-03-03T16:30:00,18,17,LATE_AIRCRAFT
WN023_CMH_20223,Southwest Airlines Co.,CMH,XXX,2022-03-24,2022-03-24T12:01:00,2022-03-24T12:09:00,2022-03-24T14:01:00,2022-03-24T14:11:00,8,10,LATE_AIRCRAFT
WN024_CMH_20223,Southwest Airlines Co.,CMH,XXX,2022-03-07,2022-03-07T05:24:00,2022-03-07T05:15:00,2022-03-07T07:24:00,2022-03-07T07:03:00,51,39,CARRIER
WN025_CMH_20223,Southwest Airlines Co.,CMH,XXX,2022-03-24,2022-03-24T16:34:00,2022-03-24T16:46:00,2022-03-24T18:34:00,2022-03-24T18:47:00,12,13,LATE_AIRCRAFT
WN026_CMH_20223,Southwest Airlines Co.,CMH,XXX,2022-03-24,2022-03-24T04:40:00,2022-03-24T04:57:00,2022-03-24T06:40:00,2022-03-24T06:04:00,17,24,LATE_AIRCRAFT
WN027_CMH_20223,Southwest Airlines Co.,CMH,XXX,2022-03-03,2022-03-03T12:58:00,2022-03-03T12:16:00,2022-03-03T14:58:00,2022-03-03T14:17:00,18,19,CARRIER
WN028_CMH_20223,Southwest Airlines Co.,CMH,XXX,2022-03-04,2022-03-04T13:11:00,2022-03-04T13:11:00,2022-03-04T15:11:00,2022-03-04T15:11:00,-8,0,NAS
WN029_CMH_20223,Southwest Airlines Co.,CMH,XXX,2022-03-27,2022-03-27T11:54:00,2022-03-27T11:36:00,2022-03-27T13:54:00,2022-03-27T13:36:00,42,42,CARRIER
WN030_CMH_20223,Southwest Airlines Co.,CMH,XXX,2022-03-03,2022-03-03T01:20:00,2022-03-03T01:37:00,2022-03-03T03:20:00,2022-03-03T03:41:00,17,21,LATE_AIRCRAFT
WN031_CMH_20223,Southwest Airlines Co.,CMH,XXX,2022-03-06,2022-03-06T20:20:00,2022-03-06T20:25:00,2022-03-06T22:20:00,2022-03-06T22:33:00,5,13,LATE_AIRCRAFT
WN032_CMH_20223,Southwest Airlines Co.,CMH,XXX,2022-03-14,2022-03-14T12:57:00,2022-03-14T12:05:00,2022-03-14T14:57:00,2022-03-14T14:13:00,8,16,CARRIER
WN033_CMH_20223,Southwest Airlines Co.,CMH,XXX,2022-03-08,2022-03-08T20:53:00,2022-03-08T20:53:00,2022-03-08T22:53:00,2022-03-08T22:03:00,-2,10,LATE_AIRCRAFT
WN034_CMH_20223,Southwest Airlines Co.,CMH,XXX,2022-03-17,2022-03-17T15:01:00,2022-03-17T15:04:00,2022-03-17T17:01:00,2022-03-17T17:01:00,3,-1,CARRIER
WN035_CMH_20223,Southwest Airlines Co.,CMH,XXX,2022-03-09,2022-03-09T07:51:00,2022-03-09T07:15:00,2022-03-09T09:51:00,2022-03-09T09:13:00,24,22,LATE_AIRCRAFT
WN036_CMH_20223,Southwest Airlines Co.,CMH,XXX,2022-03-16,2022-03-16T18:37:00,2022-03-16T18:09:00,2022-03-16T20:37:00,2022-03-16T20:03:00,32,26,LATE_AIRCRAFT
WN037_CMH_20223,Southwest Airlines Co.,CMH,XXX,2022-03-12,2022-03-12T05:48:00,2022-03-12T05:56:00,2022-03-12T07:48:00,2022-03-12T07:58:00,8,10,CARRIER
WN038_CMH_20223,Southwest Airlines Co.,CMH,XXX,2022-03-05,2022-03-05T12:18:00,2022-03-05T12:27:00,2022-03-05T14:18:00,2022-03-05T14:29:00,9,11,LATE_AIRCRAFT
WN039_CMH_20223,Southwest Airlines Co.,CMH,XXX,2022-03-03,2022-03-03T21:25:00,2022-03-03T21:44:00,2022-03-03T23:25:00,2022-03-03T23:55:00,19,30,CARRIER
OH000_MDT_202012,PSA Airlines Inc.,MDT,XXX,2020-12-08,2020-12-08T00:03:00,2020-12-08T00:03:00,2020-12-08T02:03:00,2020-12-08T02:03:00,-10,-6,NAS
OH001_MDT_202012,PSA Airlines Inc.,MDT,XXX,2020-12-07,2020-12-07T18:18:00,2020-12-07T18:18:00,2020-12-07T20:18:00,2020-12-07T20:19:00,-4,1,NAS
OH002_MDT_202012,PSA Airlines Inc.,MDT,XXX,2020-12-21,2020-12-21T01:52:00,2020-12-21T01:52:00,2020-12-21T03:52:00,2020-12-21T03:52:00,-4,-6,NAS
OH003_MDT_202012,PSA Airlines Inc.,MDT,XXX,2020-12-19,2020-12-19T05:24:00,2020-12-19T05:30:00,2020-12-19T07:24:00,2020-12-19T07:27:00,6,3,LATE_AIRCRAFT
OH004_MDT_202012,PSA Airlines Inc.,MDT,XXX,2020-12-05,2020-12-05T00:06:00,2020-12-05T00:06:00,2020-12-05T02:06:00,2020-12-05T02:06:00,-15,-9,NAS
OH005_MDT_202012,PSA Airlines Inc.,MDT,XXX,2020-12-14,2020-12-14T12:46:00,2020-12-14T12:46:00,2020-12-14T14:46:00,2020-12-14T14:46:00,-7,-7,CARRIER
OH006_MDT_202012,PSA Airlines Inc.,MDT,XXX,2020-12-17,2020-12-17T05:53:00,2020-12-17T05:54:00,2020-12-17T07:53:00,2020-12-17T07:53:00,1,-6,CARRIER
OH007_MDT_202012,PSA Airlines Inc.,MDT,XXX,2020-12-13,2020-12-13T05:54:00,2020-12-13T05:54:00,2020-12-13T07:54:00,2020-12-13T07:54:00,-13,-8,LATE_AIRCRAFT
OH008_MDT_202012,PSA Airlines Inc.,MDT,XXX,2020-12-06,2020-12-06T03:35:00,2020-12-06T03:38:00,2020-12-06T05:35:00,2020-12-06T05:37:00,3,2,CARRIER
OH009_MDT_202012,PSA Airlines Inc.,MDT,XXX,2020-12-02,2020-12-02T21:11:00,2020-12-02T21:15:00,2020-12-02T23:11:00,2020-12-02T23:23:00,4,12,LATE_AIRCRAFT
OH010_MDT_202012,PSA Airlines Inc.,MDT,XXX,2020-12-13,2020-12-13T05:05:00,2020-12-13T05:05:00,2020-12-13T07:05:00,2020-12-13T07:05:00,-15,-7,CARRIER
OH011_MDT_202012,PSA Airlines Inc.,MDT,XXX,2020-12-16,2020-12-16T06:50:00,2020-12-16T06:13:00,2020-12-16T08:50:00,2020-12-16T08:11:00,23,21,LATE_AIRCRAFT
OH012_MDT_202012,PSA Airlines Inc.,MDT,XXX,2020-12-27,2020-12-27T19:17:00,2020-12-27T19:17:00,2020-12-27T21:17:00,2020-12-27T21:18:00,-4,1,NAS
OH013_MDT_202012,PSA Airlines Inc.,MDT,XXX,2020-12-07,2020-12-07T20:58:00,2020-12-07T20:09:00,2020-12-07T22:58:00,2020-12-07T22:13:00,11,15,CARRIER
OH014_MDT_202012,PSA Airlines Inc.,MDT,XXX,2020-12-15,2020-12-15T18:06:00,2020-12-15T18:25:00,2020-12-15T20:06:00,2020-12-15T20:22:00,19,16,CARRIER
OH015_MDT_202012,PSA Airlines Inc.,MDT,XXX,2020-12-17,2020-12-17T18:04:00,2020-12-17T18:04:00,2020-12-17T20:04:00,2020-12-17T20:11:00,-1,7,CARRIER
OH016_MDT_202012,PSA Airlines Inc.,MDT,XXX,2020-12-19,2020-12-19T03:38:00,2020-12-19T03:06:00,2020-12-19T05:38:00,2020-12-19T05:58:00,28,20,CARRIER
OH017_MDT_202012,PSA Airlines Inc.,MDT,XXX,2020-12-20,2020-12-20T02:52:00,2020-12-20T02:09:00,2020-12-20T04:52:00,2020-12-20T04:09:00,17,17,CARRIER
OH018_MDT_202012,PSA Airlines Inc.,MDT,XXX,2020-12-19,2020-12-19T15:03:00,2020-12-19T15:03:00,2020-12-19T17:03:00,2020-12-19T17:07:00,-2,4,CARRIER
OH019_MDT_202012,PSA Airlines Inc.,MDT,XXX,2020-12-05,2020-12-05T21:00:00,2020-12-05T21:25:00,2020-12-05T23:00:00,2020-12-05T23:21:00,25,21,CARRIER
OH020_MDT_202012,PSA Airlines Inc.,MDT,XXX,2020-12-16,2020-12-16T20:05:00,2020-12-16T20:05:00,2020-12-16T22:05:00,2020-12-16T22:06:00,-4,1,CARRIER
OH021_MDT_202012,PSA Airlines Inc.,MDT,XXX,2020-12-24,2020-12-24T16:02:00,2020-12-24T16:02:00,2020-12-24T18:02:00,2020-12-24T18:02:00,-7,-9,LATE_AIRCRAFT
OH022_MDT_202012,PSA Airlines Inc.,MDT,XXX,2020-12-27,2020-12-27T19:11:00,2020-12-27T19:29:00,2020-12-27T21:11:00,2020-12-27T21:24:00,18,13,LATE_AIRCRAFT
OH023_MDT_202012,PSA Airlines Inc.,MDT,XXX,2020-12-01,2020-12-01T19:14:00,2020-12-01T19:14:00,2020-12-01T21:14:00,2020-12-01T21:14:00,-10,-5,NAS
OH024_MDT_202012,PSA Airlines Inc.,MDT,XXX,2020-12-21,2020-12-21T15:31:00,2020-12-21T15:46:00,2020-12-21T17:31:00,2020-12-21T17:46:00,15,15,LATE_AIRCRAFT
OH025_MDT_202012,PSA Airlines Inc.,MDT,XXX,2020-12-20,2020-12-20T03:24:00,2020-12-20T03:29:00,2020-12-20T05:24:00,2020-12-20T05:30:00,5,6,LATE_AIRCRAFT
OH026_MDT_202012,PSA Airlines Inc.,MDT,XXX,2020-12-10,2020-12-10T11:25:00,2020-12-10T11:25:00,2020-12-10T13:25:00,2020-12-10T13:25:00,-2,-3,NAS
OH027_MDT_202012,PSA Airlines Inc.,MDT,XXX,2020-12-12,2020-12-12T03:40:00,2020-12-12T03:41:00,2020-12-12T05:40:00,2020-12-12T05:46:00,1,6,CARRIER
OH028_MDT_202012,PSA Airlines Inc.,MDT,XXX,2020-12-19,2020-12-19T04:54:00,2020-12-19T04:56:00,2020-12-19T06:54:00,2020-12-19T06:01:00,2,7,NAS
OH029_MDT_202012,PSA Airlines Inc.,MDT,XXX,2020-12-24,2020-12-24T20:43:00,2020-12-24T20:47:00,2020-12-24T22:43:00,2020-12-24T22:47:00,4,4,NAS
OH030_MDT_202012,PSA Airlines Inc.,MDT,XXX,2020-12-03,2020-12-03T17:38:00,2020-12-03T17:52:00,2020-12-03T19:38:00,2020-12-03T19:45:00,14,7,CARRIER
OH031_MDT_202012,PSA Airlines Inc.,MDT,XXX,2020-12-20,2020-12-20T17:53:00,2020-12-20T17:53:00,2020-12-20T19:53:00,2020-12-20T19:53:00,-8,-4,CARRIER
OH032_MDT_202012,PSA Airlines Inc.,MDT,XXX,2020-12-01,2020-12-01T04:25:00,2020-12-01T04:34:00,2020-12-01T06:25:00,2020-12-01T06:25:00,9,0,NAS
OH033_MDT_202012,PSA Airlines Inc.,MDT,XXX,2020-12-21,2020-12-21T18:42:00,2020-12-21T18:45:00,2020-12-21T20:42:00,2020-12-21T20:45:00,3,3,CARRIER
OH034_MDT_202012,PSA Airlines Inc.,MDT,XXX,2020-12-10,2020-12-10T14:33:00,2020-12-10T14:33:00,2020-12-10T16:33:00,2020-12-10T16:33:00,0,-4,LATE_AIRCRAFT
OH035_MDT_202012,PSA Airlines Inc.,MDT,XXX,2020-12-16,2020-12-16T11:27:00,2020-12-16T11:40:00,2020-12-16T13:27:00,2020-12-16T13:40:00,13,13,NAS
OH036_MDT_202012,PSA Airlines Inc.,MDT,XXX,2020-12-21,2020-12-21T03:19:00,2020-12-21T03:19:00,2020-12-21T05:19:00,2020-12-21T05:27:00,-1,8,LATE_AIRCRAFT
OH037_MDT_202012,PSA Airlines Inc.,MDT,XXX,2020-12-05,2020-12-05T16:14:00,2020-12-05T16:14:00,2020-12-05T18:14:00,2020-12-05T18:14:00,-11,-11,LATE_AIRCRAFT
OH038_MDT_202012,PSA Airlines Inc.,MDT,XXX,2020-12-10,2020-12-10T06:28:00,2020-12-10T06:28:00,2020-12-10T08:28:00,2020-12-10T08:28:00,-12,-10,NAS
OH039_MDT_202012,PSA Airlines Inc.,MDT,XXX,2020-12-06,2020-12-06T10:15:00,2020-12-06T10:16:00,2020-12-06T12:15:00,2020-12-06T12:21:00,1,6,LATE_AIRCRAFT
YX000_MCO_201912,Republic Airline,MCO,XXX,2019-12-07,2019-12-07T15:39:00,2019-12-07T15:39:00,2019-12-07T17:39:00,2019-12-07T17:39:00,-15,-15,NAS
YX001_MCO_201912,Republic Airline,MCO,XXX,2019-12-14,2019-12-14T07:45:00,2019-12-14T07:47:00,2019-12-14T09:45:00,2019-12-14T09:46:00,2,1,OTHER
YX002_MCO_201912,Republic Airline,MCO,XXX,2019-12-17,2019-12-17T22:20:00,2019-12-17T22:20:00,2019-12-17T00:20:00,2019-12-17T00:20:00,-9,-10,NAS
YX003_MCO_201912,Republic Airline,MCO,XXX,2019-12-26,2019-12-26T05:32:00,2019-12-26T05:32:00,2019-12-26T07:32:00,2019-12-26T07:32:00,-15,-15,NAS
YX004_MCO_201912,Republic Airline,MCO,XXX,2019-12-11,2019-12-11T12:30:00,2019-12-11T12:31:00,2019-12-11T14:30:00,2019-12-11T14:32:00,1,2,NAS
YX005_MCO_201912,Republic Airline,MCO,XXX,2019-12-05,2019-12-05T08:34:00,2019-12-05T08:34:00,2019-12-05T10:34:00,2019-12-05T10:34:00,-5,-7,NAS
YX006_MCO_201912,Republic Airline,MCO,XXX,2019-12-23,2019-12-23T09:06:00,2019-12-23T09:13:00,2019-12-23T11:06:00,2019-12-23T11:06:00,7,0,OTHER
YX007_MCO_201912,Republic Airline,MCO,XXX,2019-12-21,2019-12-21T09:07:00,2019-12-21T09:07:00,2019-12-21T11:07:00,2019-12-21T11:07:00,-7,-1,NAS
YX008_MCO_201912,Republic Airline,MCO,XXX,2019-12-05,2019-12-05T19:36:00,2019-12-05T19:43:00,2019-12-05T21:36:00,2019-12-05T21:41:00,7,5,NAS
YX009_MCO_201912,Republic Airline,MCO,XXX,2019-12-05,2019-12-05T20:41:00,2019-12-05T20:01:00,2019-12-05T22:41:00,2019-12-05T22:54:00,20,13,NAS
YX010_MCO_201912,Republic Airline,MCO,XXX,2019-12-20,2019-12-20T05:19:00,2019-12-20T05:19:00,2019-12-20T07:19:00,2019-12-20T07:19:00,-6,-2,NAS
YX011_MCO_201912,Republic Airline,MCO,XXX,2019-12-07,2019-12-07T00:45:00,2019-12-07T00:54:00,2019-12-07T02:45:00,2019-12-07T02:45:00,9,0,NAS
DL000_STX_20211,Delta Air Lines Inc.,STX,XXX,2021-01-11,2021-01-11T12:48:00,2021-01-11T12:51:00,2021-01-11T14:48:00,2021-01-11T14:51:00,3,3,NAS
DL001_STX_20211,Delta Air Lines Inc.,STX,XXX,2021-01-12,2021-01-12T02:28:00,2021-01-12T02:48:00,2021-01-12T04:28:00,2021-01-12T04:47:00,20,19,NAS
DL002_STX_20211,Delta Air Lines Inc.,STX,XXX,2021-01-26,2021-01-26T04:09:00,2021-01-26T04:25:00,2021-01-26T06:09:00,2021-01-26T06:21:00,16,12,NAS
DL003_STX_20211,Delta Air Lines Inc.,STX,XXX,2021-01-07,2021-01-07T00:18:00,2021-01-07T00:31:00,2021-01-07T02:18:00,2021-01-07T02:25:00,13,7,CARRIER
DL004_STX_20211,Delta Air Lines Inc.,STX,XXX,2021-01-15,2021-01-15T12:38:00,2021-01-15T12:38:00,2021-01-15T14:38:00,2021-01-15T14:38:00,-14,-15,NAS
DL005_STX_20211,Delta Air Lines Inc.,STX,XXX,2021-01-06,2021-01-06T08:27:00,2021-01-06T08:36:00,2021-01-06T10:27:00,2021-01-06T10:34:00,9,7,CARRIER
DL006_STX_20211,Delta Air Lines Inc.,STX,XXX,2021-01-16,2021-01-16T01:54:00,2021-01-16T01:02:00,2021-01-16T03:54:00,2021-01-16T03:54:00,8,-3,NAS
DL007_STX_20211,Delta Air Lines Inc.,STX,XXX,2021-01-10,2021-01-10T14:46:00,2021-01-10T14:04:00,2021-01-10T16:46:00,2021-01-10T16:04:00,18,18,NAS
DL008_STX_20211,Delta Air Lines Inc.,STX,XXX,2021-01-08,2021-01-08T14:44:00,2021-01-08T14:44:00,2021-01-08T16:44:00,2021-01-08T16:44:00,-12,-11,CARRIER
DL009_STX_20211,Delta Air Lines Inc.,STX,XXX,2021-01-01,2021-01-01T09:27:00,2021-01-01T09:29:00,2021-01-01T11:27:00,2021-01-01T11:30:00,2,3,NAS
DL010_STX_20211,Delta Air Lines Inc.,STX,XXX,2021-01-14,2021-01-14T09:09:00,2021-01-14T09:09:00,2021-01-14T11:09:00,2021-01-14T11:09:00,-13,-8,NAS
DL011_STX_20211,Delta Air Lines Inc.,STX,XXX,2021-01-25,2021-01-25T06:38:00,2021-01-25T06:38:00,2021-01-25T08:38:00,2021-01-25T08:38:00,-10,-12,NAS
DL012_STX_20211,Delta Air Lines Inc.,STX,XXX,2021-01-15,2021-01-15T07:32:00,2021-01-15T07:43:00,2021-01-15T09:32:00,2021-01-15T09:42:00,11,10,CARRIER
DL013_STX_20211,Delta Air Lines Inc.,STX,XXX,2021-01-05,2021-01-05T22:26:00,2021-01-05T22:31:00,2021-01-05T00:26:00,2021-01-05T00:32:00,5,6,NAS
DL014_STX_20211,Delta Air Lines Inc.,STX,XXX,2021-01-05,2021-01-05T06:21:00,2021-01-05T06:47:00,2021-01-05T08:21:00,2021-01-05T08:41:00,26,20,CARRIER
DL015_STX_20211,Delta Air Lines Inc.,STX,XXX,2021-01-26,2021-01-26T20:33:00,2021-01-26T20:43:00,2021-01-26T22:33:00,2021-01-26T22:43:00,10,10,NAS
DL016_STX_20211,Delta Air Lines Inc.,STX,XXX,2021-01-09,2021-01-09T09:11:00,2021-01-09T09:11:00,2021-01-09T11:11:00,2021-01-09T11:11:00,-7,-5,NAS
DL017_STX_20211,Delta Air Lines Inc.,STX,XXX,2021-01-18,2021-01-18T05:07:00,2021-01-18T05:16:00,2021-01-18T07:07:00,2021-01-18T07:13:00,9,6,NAS
DL018_STX_20211,Delta Air Lines Inc.,STX,XXX,2021-01-20,2021-01-20T15:17:00,2021-01-20T15:17:00,2021-01-20T17:17:00,2021-01-20T17:17:00,-3,-10,NAS
DL019_STX_20211,Delta Air Lines Inc.,STX,XXX,2021-01-01,2021-01-01T21:50:00,2021-01-01T21:50:00,2021-01-01T23:50:00,2021-01-01T23:50:00,-13,-8,CARRIER
DL020_STX_20211,Delta Air Lines Inc.,STX,XXX,2021-01-24,2021-01-24T06:45:00,2021-01-24T06:54:00,2021-01-24T08:45:00,2021-01-24T08:53:00,9,8,NAS
DL021_STX_20211,Delta Air Lines Inc.,STX,XXX,2021-01-04,2021-01-04T17:11:00,2021-01-04T17:11:00,2021-01-04T19:11:00,2021-01-04T19:19:00,-2,8,NAS
UA000_KOA_20219,United Air Lines Inc.,KOA,XXX,2021-09-16,2021-09-16T14:43:00,2021-09-16T14:01:00,2021-09-16T16:43:00,2021-09-16T16:56:00,18,13,LATE_AIRCRAFT
UA001_KOA_20219,United Air Lines Inc.,KOA,XXX,2021-09-07,2021-09-07T11:23:00,2021-09-07T11:33:00,2021-09-07T13:23:00,2021-09-07T13:31:00,10,8,CARRIER
UA002_KOA_20219,United Air Lines Inc.,KOA,XXX,2021-09-19,2021-09-19T20:56:00,2021-09-19T20:07:00,2021-09-19T22:56:00,2021-09-19T22:03:00,11,7,NAS
UA003_KOA_20219,United Air Lines Inc.,KOA,XXX,2021-09-17,2021-09-17T07:19:00,2021-09-17T07:45:00,2021-09-17T09:19:00,2021-09-17T09:42:00,26,23,CARRIER
UA004_KOA_20219,United Air Lines Inc.,KOA,XXX,2021-09-22,2021-09-22T07:47:00,2021-09-22T07:56:00,2021-09-22T09:47:00,2021-09-22T09:54:00,9,7,NAS
UA005_KOA_20219,United Air Lines Inc.,KOA,XXX,2021-09-07,2021-09-07T21:57:00,2021-09-07T21:57:00,2021-09-07T23:57:00,2021-09-07T23:57:00,-1,0,NAS
UA006_KOA_20219,United Air Lines Inc.,KOA,XXX,2021-09-03,2021-09-03T11:36:00,2021-09-03T11:04:00,2021-09-03T13:36:00,2021-09-03T13:04:00,28,28,CARRIER
UA007_KOA_20219,United Air Lines Inc.,KOA,XXX,2021-09-13,2021-09-13T07:15:00,2021-09-13T07:32:00,2021-09-13T09:15:00,2021-09-13T09:32:00,17,17,CARRIER
UA008_KOA_20219,United Air Lines Inc.,KOA,XXX,2021-09-18,2021-09-18T18:17:00,2021-09-18T18:23:00,2021-09-18T20:17:00,2021-09-18T20:23:00,6,6,CARRIER
UA009_KOA_20219,United Air Lines Inc.,KOA,XXX,2021-09-24,2021-09-24T10:47:00,2021-09-24T10:14:00,2021-09-24T12:47:00,2021-09-24T12:14:00,27,27,NAS
UA010_KOA_20219,United Air Lines Inc.,KOA,XXX,2021-09-17,2021-09-17T02:06:00,2021-09-17T02:06:00,2021-09-17T04:06:00,2021-09-17T04:06:00,-7,-3,CARRIER
UA011_KOA_20219,United Air Lines Inc.,KOA,XXX,2021-09-11,2021-09-11T00:24:00,2021-09-11T00:03:00,2021-09-11T02:24:00,2021-09-11T02:05:00,39,41,LATE_AIRCRAFT
UA012_KOA_20219,United Air Lines Inc.,KOA,XXX,2021-09-18,2021-09-18T01:55:00,2021-09-18T01:12:00,2021-09-18T03:55:00,2021-09-18T03:12:00,17,17,LATE_AIRCRAFT
UA013_KOA_20219,United Air Lines Inc.,KOA,XXX,2021-09-04,2021-09-04T05:39:00,2021-09-04T05:39:00,2021-09-04T07:39:00,2021-09-04T07:39:00,-9,-2,CARRIER
UA014_KOA_20219,United Air Lines Inc.,KOA,XXX,2021-09-05,2021-09-05T09:29:00,2021-09-05T09:45:00,2021-09-05T11:29:00,2021-09-05T11:42:00,16,13,CARRIER
UA015_KOA_20219,United Air Lines Inc.,KOA,XXX,2021-09-15,2021-09-15T00:58:00,2021-09-15T00:30:00,2021-09-15T02:58:00,2021-09-15T02:23:00,32,25,NAS
UA016_KOA_20219,United Air Lines Inc.,KOA,XXX,2021-09-04,2021-09-04T22:18:00,2021-09-04T22:45:00,2021-09-04T00:18:00,2021-09-04T00:42:00,27,24,CARRIER
UA017_KOA_20219,United Air Lines Inc.,KOA,XXX,2021-09-09,2021-09-09T08:39:00,2021-09-09T08:44:00,2021-09-09T10:39:00,2021-09-09T10:41:00,5,2,NAS
UA018_KOA_20219,United Air Lines Inc.,KOA,XXX,2021-09-25,2021-09-25T18:55:00,2021-09-25T18:23:00,2021-09-25T20:55:00,2021-09-25T20:16:00,28,21,NAS
UA019_KOA_20219,United Air Lines Inc.,KOA,XXX,2021-09-12,2021-09-12T03:28:00,2021-09-12T03:38:00,2021-09-12T05:28:00,2021-09-12T05:38:00,10,10,LATE_AIRCRAFT
UA020_KOA_20219,United Air Lines Inc.,KOA,XXX,2021-09-25,2021-09-25T02:19:00,2021-09-25T02:31:00,2021-09-25T04:19:00,2021-09-25T04:35:00,12,16,CARRIER
UA021_KOA_20219,United Air Lines Inc.,KOA,XXX,2021-09-05,2021-09-05T05:00:00,2021-09-05T05:04:00,2021-09-05T07:00:00,2021-09-05T07:05:00,4,5,CARRIER
UA022_KOA_20219,United Air Lines Inc.,KOA,XXX,2021-09-10,2021-09-10T15:44:00,2021-09-10T15:55:00,2021-09-10T17:44:00,2021-09-10T17:56:00,11,12,NAS
UA023_KOA_20219,United Air Lines Inc.,KOA,XXX,2021-09-23,2021-09-23T06:48:00,2021-09-23T06:55:00,2021-09-23T08:48:00,2021-09-23T08:58:00,7,10,CARRIER
UA024_KOA_20219,United Air Lines Inc.,KOA,XXX,2021-09-12,2021-09-12T09:32:00,2021-09-12T09:45:00,2021-09-12T11:32:00,2021-09-12T11:45:00,13,13,CARRIER
UA025_KOA_20219,United Air Lines Inc.,KOA,XXX,2021-09-20,2021-09-20T12:44:00,2021-09-20T12:03:00,2021-09-20T14:44:00,2021-09-20T14:14:00,19,30,CARRIER
UA026_KOA_20219,United Air Lines Inc.,KOA,XXX,2021-09-17,2021-09-17T04:38:00,2021-09-17T04:00:00,2021-09-17T06:38:00,2021-09-17T06:58:00,22,20,CARRIER
UA027_KOA_20219,United Air Lines Inc.,KOA,XXX,2021-09-21,2021-09-21T03:10:00,2021-09-21T03:33:00,2021-09-21T05:10:00,2021-09-21T05:33:00,23,23,LATE_AIRCRAFT
UA028_KOA_20219,United Air Lines Inc.,KOA,XXX,2021-09-24,2021-09-24T03:58:00,2021-09-24T03:18:00,2021-09-24T05:58:00,2021-09-24T05:18:00,20,20,NAS
UA029_KOA_20219,United Air Lines Inc.,KOA,XXX,2021-09-18,2021-09-18T21:57:00,2021-09-18T21:57:00,2021-09-18T23:57:00,2021-09-18T23:57:00,-15,-12,CARRIER
UA030_KOA_20219,United Air Lines Inc.,KOA,XXX,2021-09-13,2021-09-13T15:55:00,2021-09-13T15:55:00,2021-09-13T17:55:00,2021-09-13T17:55:00,-7,-3,CARRIER
UA031_KOA_20219,United Air Lines Inc.,KOA,XXX,2021-09-08,2021-09-08T08:48:00,2021-09-08T08:17:00,2021-09-08T10:48:00,2021-09-08T10:19:00,29,31,CARRIER
UA032_KOA_20219,United Air Lines Inc.,KOA,XXX,2021-09-26,2021-09-26T13:21:00,2021-09-26T13:28:00,2021-09-26T15:21:00,2021-09-26T15:32:00,7,11,NAS
UA033_KOA_20219,United Air Lines Inc.,KOA,XXX,2021-09-14,2021-09-14T02:48:00,2021-09-14T02:53:00,2021-09-14T04:48:00,2021-09-14T04:53:00,5,5,CARRIER
UA034_KOA_20219,United Air Lines Inc.,KOA,XXX,2021-09-04,2021-09-04T12:09:00,2021-09-04T12:26:00,2021-09-04T14:09:00,2021-09-04T14:30:00,17,21,CARRIER
UA035_KOA_20219,United Air Lines Inc.,KOA,XXX,2021-09-09,2021-09-09T08:00:00,2021-09-09T08:00:00,2021-09-09T10:00:00,2021-09-09T10:00:00,-2,-1,CARRIER
UA036_KOA_20219,United Air Lines Inc.,KOA,XXX,2021-09-22,2021-09-22T03:49:00,2021-09-22T03:22:00,2021-09-22T05:49:00,2021-09-22T05:17:00,33,28,LATE_AIRCRAFT
UA037_KOA_20219,United Air Lines Inc.,KOA,XXX,2021-09-25,2021-09-25T10:03:00,2021-09-25T10:44:00,2021-09-25T12:03:00,2021-09-25T12:35:00,41,32,CARRIER
UA038_KOA_20219,United Air Lines Inc.,KOA,XXX,2021-09-09,2021-09-09T15:01:00,2021-09-09T15:01:00,2021-09-09T17:01:00,2021-09-09T17:03:00,-4,2,CARRIER
