"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","SOURCE","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySkyConditions","HourlySeaLevelPressure","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","Sunrise","Sunset","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","MonthlyAverageWindSpeed","CoolingDegreeDaysSeasonToDate","MonthlyCoolingDegreeDays","MonthlyNumberDaysWithSnowfall","HeatingDegreeDaysSeasonToDate","MonthlyHeatingDegreeDays","MonthlyNumberDaysWithThunderstorms","MonthlyNumberDaysWithHeavyFog","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","REM","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","WindEquipmentChangeDate"
"AAI0000TNCA","2023-01-02T21:00:00","","","","","FM-15","223","1013.0","22.0","29.0","","","-0.9","5","66.0","SCT:03 6.9 SCT:03 105.0","1012.9","1012.5","11.265","24.1","90.0","","7.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET064METAR TNCA 022100Z 022100Z08015KT 9999 SCT025 29/22 Q1013 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-01-02T22:00:00","","","","","FM-15","223","1013.0","22.0","27.0","","","","","74.0","SCT:04 6.4","","","9.999","","80.0","","5.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET057METAR TNCA 022200Z 08011KT 9999 SCT021 27/22 Q1013 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-01-02T23:00:00","","","","","FM-15","223","1013.0","22.0","25.0","","","","","83.0","SCT:04 5.79","","","9.999","","80.0","","6.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET057METAR TNCA 022300Z 08012KT 9999 SCT019 25/22 Q1013 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-01-03T00:00:00","","","","","FM-15","223","1014.0","22.0","26.0","","","","","79.0","SCT:04 5.79","","","9.999","","80.0","","6.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET057METAR TNCA 030000Z 08013KT 9999 SCT019 26/22 Q1014 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-01-03T02:00:00","","","","","FM-15","223","1015.0","22.0","26.0","","","1.2","1","79.0","FEW:02 5.49","1015.6","1015.2","9.999","23.7","80.0","","6.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET057METAR TNCA 030200Z 08013KT 9999 FEW018 26/22 Q1015 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-01-03T03:00:00","","","","","FM-15","223","1015.0","22.0","26.0","","","","","79.0","FEW:02 5.49","","","9.999","","80.0","","6.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET057METAR TNCA 030300Z 08013KT 9999 FEW018 26/22 Q1015 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-01-03T04:00:00","","","","","FM-15","223","1015.0","21.0","26.0","","","","","74.0","FEW:02 5.49","","","9.999","","80.0","","6.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET057METAR TNCA 030400Z 08013KT 9999 FEW018 26/21 Q1015 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-01-03T05:00:00","","","","","FM-15","223","1015.0","22.0","26.0","","","","","79.0","FEW:02 5.49","","","9.999","","80.0","","6.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET057METAR TNCA 030500Z 08013KT 9999 FEW018 26/22 Q1015 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-01-03T06:00:00","","","","","FM-15","223","1015.0","22.0","25.0","","","-0.5","8","83.0","FEW:02 5.49","1014.9","1014.5","9.999","23.3","90.0","","6.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET057METAR TNCA 030600Z 09012KT 9999 FEW018 25/22 Q1015 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-01-03T07:00:00","","","","","FM-15","223","1014.0","22.0","25.0","","","","","83.0","FEW:02 5.49","","","9.999","","80.0","","4.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET057METAR TNCA 030700Z 08009KT 9999 FEW018 25/22 Q1014 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-01-03T08:00:00","","","","","FM-15","223","1013.0","23.0","25.0","","","","","89.0","FEW:02 5.49","","","9.999","","80.0","","4.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET057METAR TNCA 030800Z 08008KT 9999 FEW018 25/23 Q1013 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-01-03T09:00:00","","","","","FM-15","223","1015.0","21.0","26.0","","","-0.8","5","74.0","FEW:02 5.49","1014.8","1014.1","9.999","23.1","80.0","","5.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET057METAR TNCA 030900Z 08011KT 9999 FEW018 26/21 Q1015 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-01-03T10:00:00","","","","","FM-15","223","1014.0","22.0","26.0","","","","","79.0","FEW:02 5.49","","","9.999","","80.0","","5.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET057METAR TNCA 031000Z 08010KT 9999 FEW018 26/22 Q1014 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-01-03T11:00:00","","","","","FM-15","223","1014.0","23.0","24.0","","||16","","","94.0","SCT:04 4.88","","","9.999","","90.0","","3.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET067METAR TNCA 031100Z 09007KT 9999 VCSH SCT016 24/23 Q1014 RERA NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-01-03T12:00:00","","","","","FM-15","223","1016.0","23.0","24.0","","||SHRA","1.6","3","94.0","SCT:04 4.57 SCT:04 105.0","1015.9","1015.4","9.999","22.8","90.0","","5.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET070METAR TNCA 031200Z 09011KT 9999 SHRA SCT015TCU 24/23 Q1016 RERA NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-01-03T13:00:00","","","","","FM-15","223","1016.0","22.0","25.0","","","","","83.0","SCT:04 5.49","","","9.999","","130.0","","3.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET062METAR TNCA 031300Z 13007KT 9999 SCT018 25/22 Q1016 RERA NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-01-03T14:00:00","","","","","FM-15","223","1017.0","23.0","27.0","","","","","79.0","SCT:04 6.4","","","9.999","","80.0","","3.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET057METAR TNCA 031400Z 08007KT 9999 SCT021 27/23 Q1017 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-01-03T15:00:00","","","","","FM-15","223","1016.0","22.0","28.0","","","1.0","9","70.0","SCT:04 6.4 BKN:05 90.0","1016.8","1016.4","9.999","23.6","80.0","","7.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET057METAR TNCA 031500Z 08014KT 9999 SCT021 28/22 Q1016 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-01-03T16:00:00","","","","","FM-15","223","1016.0","22.0","30.0","","","","","62.0","SCT:04 6.4","","","9.999","","80.0","","8.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET057METAR TNCA 031600Z 08016KT 9999 SCT021 30/22 Q1016 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-01-03T17:00:00","","","","","FM-15","223","1015.0","21.0","29.0","","","","","62.0","SCT:04 7.01","","","9.999","","90.0","","8.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET057METAR TNCA 031700Z 09016KT 9999 SCT023 29/21 Q1015 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-01-03T18:00:00","","","","","FM-15","223","1014.0","22.0","29.0","","","-2.0","7","66.0","SCT:04 7.62 BKN:06 30.0","1014.8","1014.4","9.999","24.1","90.0","","6.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET057METAR TNCA 031800Z 09013KT 9999 SCT025 29/22 Q1014 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-01-03T19:00:00","","","","","FM-15","223","1014.0","22.0","28.0","","","","","70.0","FEW:02 7.62","","","9.999","","VRB","","6.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET065METAR TNCA 031900Z 08013KT 050V110 9999 FEW025 28/22 Q1014 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-01-03T20:00:00","","","","","FM-15","223","1013.0","22.0","28.0","","","","","70.0","FEW:02 7.01","","","9.999","","70.0","","6.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET057METAR TNCA 032000Z 07012KT 9999 FEW023 28/22 Q1013 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-01-03T21:00:00","","","","","FM-15","223","1013.0","22.0","29.0","","","-1.5","5","66.0","FEW:02 6.1 BKN:07 30.0","1013.3","","9.999","","80.0","","6.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET057METAR TNCA 032100Z 08013KT 9999 FEW020 29/22 Q1013 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-01-03T22:00:00","","","","","FM-15","223","1013.0","22.0","27.0","","","","","74.0","SCT:04 5.79","","","9.999","","70.0","","6.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET057METAR TNCA 032200Z 07013KT 9999 SCT019 27/22 Q1013 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-01-03T23:00:00","","","","","FM-15","223","1013.0","22.0","27.0","","","","","74.0","SCT:04 5.79","","","9.999","","80.0","","5.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET057METAR TNCA 032300Z 08010KT 9999 SCT019 27/22 Q1013 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-01-04T00:00:00","","","","","FM-15","223","1014.0","22.0","26.0","","||01","0.8","3","79.0","FEW:02 5.79 BKN:05 24.0","1014.1","1013.7","9.999","23.6","60.0","","5.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET057METAR TNCA 040000Z 06011KT 9999 FEW019 26/22 Q1014 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-01-04T01:00:00","","","","","FM-15","223","1014.0","22.0","26.0","","","","","79.0","SCT:04 5.18","","","9.999","","60.0","","5.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET057METAR TNCA 040100Z 06010KT 9999 SCT017 26/22 Q1014 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-01-04T02:00:00","","","","","FM-15","223","1015.0","25.0","26.0","","","","","94.0","FEW:02 5.49","","","9.999","","70.0","","5.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET057METAR TNCA 040200Z 07010KT 9999 FEW018 26/25 Q1015 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-01-04T03:00:00","","","","","FM-15","223","1015.0","22.0","26.0","","","1.5","1","79.0","FEW:02 5.49","1015.6","1015.2","9.999","23.1","70.0","","5.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET057METAR TNCA 040300Z 07010KT 9999 FEW018 26/22 Q1015 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-01-04T04:00:00","","","","","FM-15","223","1015.0","22.0","25.0","","","","","83.0","FEW:02 5.49","","","9.999","","90.0","","4.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET057METAR TNCA 040400Z 09008KT 9999 FEW018 25/22 Q1015 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-01-04T05:00:00","","","","","FM-15","223","1014.0","22.0","25.0","","","","","83.0","FEW:02 5.49","","","9.999","","90.0","","4.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET057METAR TNCA 040500Z 09008KT 9999 FEW018 25/22 Q1014 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-01-04T06:00:00","","","","","FM-15","223","1015.0","22.0","25.0","","","-0.6","7","83.0","FEW:02 5.49","1015.0","1014.6","9.999","23.3","90.0","","4.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET057METAR TNCA 040600Z 09009KT 9999 FEW018 25/22 Q1015 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-01-04T07:00:00","","","","","FM-15","223","1015.0","22.0","25.0","","","","","83.0","FEW:02 5.49","","","9.999","","90.0","","5.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET057METAR TNCA 040700Z 09010KT 9999 FEW018 25/22 Q1015 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-01-04T08:00:00","","","","","FM-15","223","1015.0","22.0","25.0","","","","","83.0","FEW:02 5.49","","","9.999","","90.0","","4.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET057METAR TNCA 040800Z 09009KT 9999 FEW018 25/22 Q1015 NOSIG=","","","","","","","","","",""
